"ID";"global_id";"FullName";"ShortName";"INN";"OKPO";"AdmArea";"District";"Address";"Category";"Specialization";"OKVED";"OKVED_Description";"geoData";"geodata_center";
"638";"2381870840";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ СИСТЕМНЫХ ИССЛЕДОВАНИЙ РОССИЙСКОЙ АКАДЕМИИ НАУК""";"ФГУ ФНЦ НИИСИ РАН";"7727086772";"05825395";"Юго-Западный административный округ";"Академический район";"117218, г. Москва, Нахимовский пр-кт, д. 36 корп. 1";"Радиоэлектроника и приборостроение";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.569379807, 55.67769935], type=Point}";"";
"639";"2381871016";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ МАШИНОСТРОЕНИЯ ""СВАРОГ""";"ООО ""НПО МАШИНОСТРОЕНИЯ ""СВАРОГ""";"7718133514";"42929218";"Восточный административный округ";"район Преображенское";"121471, г. Москва, ул. Рябиновая, д. 65";"Автомобильная промышленность";"";"29.10.5";"Производство автомобилей
специального назначения";"{coordinates=[37.719057798, 55.79999348], type=Point}";"";
"640";"2381871219";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ
ОБЩЕСТВО ""ИНСТИТУТ ЭЛЕКТРОННЫХ УПРАВЛЯЮЩИХ
МАШИН ИМ. И.С. БРУКА""";"ПАО ""ИНЭУМ ИМ. И.С. БРУКА""";"7736005096";"11494554";"Юго-Западный административный округ";"Гагаринский район";"119334, г. Москва, ул. Вавилова, д. 24";"Радиоэлектроника и приборостроение";"";"72.19";"Научные исследования и разработки в области естественных и технических наук
прочие
";"{coordinates=[37.577426434, 55.701463355], type=Point}";"";
"641";"2381871332";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""ВОЛКОНСКИЙ""";"ООО ""ТД ""ВОЛКОНСКИЙ""";"7704639396";"99627738";"Западный административный округ";"район Дорогомилово";"121170, г. Москва, Кутузовский пр-кт, д. 36 стр. 10";"Пищевая промышленность";"";"10.71";"Производство хлеба и мучныхкондитерских изделий, тортов и пирожных недлительного хранения";"{coordinates=[37.525477409, 55.741855295], type=Point}";"";
"642";"2381871498";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМРАЙЗ
РОГОВО""";"ООО ""СИМРАЙЗ РОГОВО""";"5074026757";"73011690";"Троицкий административный округ";"поселение Роговское";"108835, г. Москва, Роговское поселение, пос. Рогово, д. 1";"Пищевая промышленность";"";"10.84";"Производство приправ и пряностей";"{coordinates=[37.076454163, 55.215018111], type=Point}";"";
"643";"2381871591";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОССТРОЙ-31""";"ООО ""МОССТРОЙ-31""";"5030064152";"66104008";"Новомосковский административный округ";"поселение Марушкинское";"143350, г. Москва,  д. Марушкино, Киевское ш., 32 км, стр. 3А";"Производство строительных материалов";"";"25.11";"Производство строительных
металлических конструкций, изделий и их частей";"{coordinates=[37.260947227, 55.583757119], type=Point}";"";
"644";"2381871731";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАПРОДУКТ АГ""";"ООО ""НОВАПРОДУКТ АГ""";"7707288097";"54904577";"Троицкий административный округ";"поселение Краснопахорское";"108828, г. Москва, Краснопахорское поселение, пос. Подсобного Хозяйства Минзаг, ул. Солнечная, стр. 20";"Пищевая промышленность";"";"10.86";"Производство детского питания и
диетических пищевых продуктов";"{coordinates=[37.327358723, 55.449563659], type=Point}";"";
"645";"2381871837";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ МОЛОЧНОЙ ПРОМЫШЛЕННОСТИ""";"ФГАНУ ""ВНИМИ""";"7705009252";"00419785";"Центральный административный округ";"район Замоскворечье";"115093, г. Москва, ул. Люсиновская, д. 35 корп. 7";"Пищевая промышленность";"";"72.19";"Научные исследования и разработки в области естественных и технических наук
прочие
";"{coordinates=[37.622798681, 55.723262789], type=Point}";"";
"646";"2381872203";"ОТКРЫТОЕ АКЦИОНЕРНОЕ
ОБЩЕСТВО ""АРСП""";"ОАО ""АРСП""";"7716203621";"57033960";"Северо-Восточный административный округ";"район Свиблово";"129343, г. Москва, пр-д Серебрякова, д. 21/1";"Производство строительных материалов";"";"23.99.2";"Производство изделий из асфальта
или аналогичных материалов";"{coordinates=[37.665563822, 55.848328072], type=Point}";"";
"647";"2381872741";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКИЙ РАДИОТЕХНИЧЕСКИЙ ИНСТИТУТ РОССИЙСКОЙ АКАДЕМИИ НАУК""";"АО ""МРТИ РАН""";"7726700037";"07525763";"Южный административный округ";"район Чертаново Центральное";"117519, г. Москва, Варшавское ш., д. 132";"Радиоэлектроника и приборостроение";"";"72.1";"Научные исследования и разработки в области естественных и технических наук";"{coordinates=[37.610031366, 55.619215187], type=Point}";"";
"648";"2381873574";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭССИЛОР - ЛУЙС-ОПТИКА""";"ООО ""ЭССИЛОР - ЛУЙС-ОПТИКА""";"7743654045";"82426303";"Северо-Восточный административный округ";"Бутырский район";"127254, г. Москва, Огородный пр-д, д. 20А стр. 1";"Радиоэлектроника и приборостроение";"";"46.46.2";"Торговля оптовая изделиями,
применяемыми в медицинских целях";"{coordinates=[37.595933676, 55.818135031], type=Point}";"";
"649";"2381874119";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКИЙ ИНСТРУМЕНТАЛЬНЫЙ ЗАВОД""";"АО ""МИЗ""";"7719038197";"05748536";"Восточный административный округ";"район Соколиная Гора";"105094, г. Москва, ул. Большая Семёновская, д. 42";"Станкоинструментальная промышленность";"";"25.73";"Производство инструмента";"{coordinates=[37.715533376, 55.780783104], type=Point}";"";
"650";"2381874728";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""ОПТОЛИНК""";"ООО НПК ""ОПТОЛИНК""";"7735105059";"56734122";"Зеленоградский административный округ";"район Савёлки";"124489, г. Москва, г. Зеленоград, Сосновая ал., д. 6А стр.5";"Радиоэлектроника и приборостроение";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.248834372, 55.976568747], type=Point}";"";
"651";"2381889451";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДСК-ПРОИЗВОДСТВО""";"ООО ""ДСК-ПРОИЗВОДСТВО""";"7716927511";"34722220";"Северный административный округ";"Хорошёвский район";"123007, г. Москва, 3-й Хорошевский пр-д, д. 3";"Производство строительных материалов";"";"41.20";"Строительство жилых и нежилых
зданий";"{coordinates=[37.539070845, 55.773045911], type=Point}";"";
"652";"2381890076";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАМИКС КОМБИКОРМ""";"ООО ""МЕГАМИКС КОМБИКОРМ""";"7743286105";"35023629";"Троицкий административный округ";"поселение Новофедоровское";"108805, г. Москва, Новофедоровское поселение, д. Кузнецово";"Пищевая промышленность";"";"10.91.1";"Производство готовых кормов(смешанных и несмешанных), кроме муки и гранул из люцерны, для животных, содержащихся на фермах";"{coordinates=[36.943159103, 55.455571804], type=Point}";"";
